interval_id,poi_id,day_of_week,specific_date,status,open_minute,close_minute,closes_next_day,observation_id
hours:8e59922d0a99daf4bc6f1d9a,osm:node:10310109109,3,,open,480,1290,0,obs:b97054e715fa3b1ccd1832b6
hours:55bf5ea42d01bd47adefd157,osm:node:10310109109,4,,open,480,1290,0,obs:b97054e715fa3b1ccd1832b6
hours:dac1d9e76957584dabb566ec,osm:node:10310109109,5,,open,480,1290,0,obs:b97054e715fa3b1ccd1832b6
hours:d85bdd6ff92520be12c64f72,osm:node:10310109109,6,,open,480,1290,0,obs:b97054e715fa3b1ccd1832b6
hours:1bc2bb75acba0486a612f601,osm:node:10312895500,0,,open,660,1320,0,obs:24739c501dd1955f0d1a2a46
hours:8f6e661f289412c741c49cef,osm:node:10312895500,1,,open,660,1320,0,obs:24739c501dd1955f0d1a2a46
hours:1bcafa636eb5ec03afb93d48,osm:node:10312895500,2,,open,660,1320,0,obs:24739c501dd1955f0d1a2a46
hours:b0ed3989040120cc4d488604,osm:node:10312895500,3,,open,660,1320,0,obs:24739c501dd1955f0d1a2a46
hours:8aa7a1441e77b9853ca8132d,osm:node:10312895500,4,,open,660,1320,0,obs:24739c501dd1955f0d1a2a46
hours:9522611f3d39f43e503fc3ab,osm:node:10312895500,5,,open,660,1320,0,obs:24739c501dd1955f0d1a2a46
hours:a40be4b1d7693903408e80c8,osm:node:10312895500,6,,open,660,1320,0,obs:24739c501dd1955f0d1a2a46
hours:51b4c8dea4eaace4cc0566fe,osm:node:10312969476,0,,open,390,1320,0,obs:77121ffde7fef1fbfc7da9d1
hours:7c656a163902bf15c6e26b18,osm:node:10312969476,1,,open,390,1320,0,obs:77121ffde7fef1fbfc7da9d1
hours:be4a5d7af609e6eeaca6a2dc,osm:node:10312969476,2,,open,390,1320,0,obs:77121ffde7fef1fbfc7da9d1
hours:7ffd179c556230f9b31ff545,osm:node:10312969476,3,,open,390,1320,0,obs:77121ffde7fef1fbfc7da9d1
hours:4e04d2c54e306f92d85cbbc6,osm:node:10312969476,4,,open,390,1320,0,obs:77121ffde7fef1fbfc7da9d1
hours:b55b9f9ad48b9b6c12531cd0,osm:node:10312969476,5,,open,390,1320,0,obs:77121ffde7fef1fbfc7da9d1
hours:e5468ed39fd33b8f3b019bb5,osm:node:10312969476,6,,open,390,1320,0,obs:77121ffde7fef1fbfc7da9d1
hours:b8acdb7a73fc28a2f7712a58,osm:node:10537046604,0,,open,1200,180,1,obs:e8733b1e8fe6ec804453a303
hours:45bb5d550be2fab6e44f71c1,osm:node:10537046604,1,,open,1200,180,1,obs:e8733b1e8fe6ec804453a303
hours:06b559ceb2f9d27b4241234f,osm:node:10537046604,2,,open,1200,180,1,obs:e8733b1e8fe6ec804453a303
hours:766c71020edc0cac23441994,osm:node:10537046604,3,,open,1200,180,1,obs:e8733b1e8fe6ec804453a303
hours:c36b5c08dc37c7f411f51e00,osm:node:10537046604,4,,open,1200,180,1,obs:e8733b1e8fe6ec804453a303
hours:b8d75406792d995025010e12,osm:node:10537046604,5,,open,1200,180,1,obs:e8733b1e8fe6ec804453a303
hours:b7e8a440751d154886534a71,osm:node:10537046604,6,,open,1200,180,1,obs:e8733b1e8fe6ec804453a303
hours:7f191623c74671613eb04c8a,osm:node:10601191015,0,,open,420,1320,0,obs:2dbe81b4651e4fded89da1a1
hours:e64204c09c5dd77785eaf4a8,osm:node:10601191015,1,,open,420,1320,0,obs:2dbe81b4651e4fded89da1a1
hours:350c7639c619ec9868f3596b,osm:node:10601191015,2,,open,420,1320,0,obs:2dbe81b4651e4fded89da1a1
hours:852417fa5e04f166b3ab8b60,osm:node:10601191015,3,,open,420,1320,0,obs:2dbe81b4651e4fded89da1a1
hours:17dfdfaccb36c2e22dd4e47c,osm:node:10601191015,4,,open,420,1320,0,obs:2dbe81b4651e4fded89da1a1
hours:207ab917e201e2e6be79d34f,osm:node:10601191015,5,,open,420,1320,0,obs:2dbe81b4651e4fded89da1a1
hours:3d3b09892d2c2e3205d403dd,osm:node:10601191015,6,,open,420,1320,0,obs:2dbe81b4651e4fded89da1a1
hours:165c8bea4060cb0f87c2604f,osm:node:10603243286,0,,closed,,,0,obs:65d7670327eba8c654079118
hours:38a4c49ecdb5821d2f64a50b,osm:node:10603243286,1,,open,420,1140,0,obs:65d7670327eba8c654079118
hours:6ce4338bedba3024a9edfc24,osm:node:10603243286,2,,open,420,1140,0,obs:65d7670327eba8c654079118
hours:511b3549ce2cdad60391ee64,osm:node:10603243286,3,,open,420,1140,0,obs:65d7670327eba8c654079118
hours:89bc4d5a3342a884efb1d454,osm:node:10603243286,4,,open,420,1140,0,obs:65d7670327eba8c654079118
hours:7e97af6618d9805c7efa122e,osm:node:10603243286,5,,open,420,1140,0,obs:65d7670327eba8c654079118
hours:243f6227b38e91fb4e6e7ecb,osm:node:10603243286,6,,open,420,1140,0,obs:65d7670327eba8c654079118
hours:4ffc62d91ee8dc2884b57078,osm:node:10621408639,0,,open,540,1320,0,obs:24cb7bc5e29bb45733d2b609
hours:e03411cc3cedc4868d4d6995,osm:node:10621408639,1,,open,540,1320,0,obs:24cb7bc5e29bb45733d2b609
hours:c60e3610a491400bec796446,osm:node:10621408639,2,,open,540,1320,0,obs:24cb7bc5e29bb45733d2b609
hours:f1f0fd11de8256fb475de614,osm:node:10621408639,3,,open,540,1320,0,obs:24cb7bc5e29bb45733d2b609
hours:ad75b3ad4d37b6f7e6aea55c,osm:node:10621408639,4,,open,540,1320,0,obs:24cb7bc5e29bb45733d2b609
hours:8a2f462fd7b1ff4811888d2f,osm:node:10621408639,5,,open,540,1320,0,obs:24cb7bc5e29bb45733d2b609
hours:9603173c5821a2ac97ed0481,osm:node:10621408639,6,,open,540,1320,0,obs:24cb7bc5e29bb45733d2b609
hours:af03675a48882e02bcb136cd,osm:node:10621408642,0,,open,480,1290,0,obs:6c2f966ff3849bc41a5ce318
hours:cce89e806dbe5132138b4cfa,osm:node:10621408642,1,,open,480,1290,0,obs:6c2f966ff3849bc41a5ce318
hours:f3f4391c94b1a3b7fd2d44f5,osm:node:10621408642,2,,open,480,1290,0,obs:6c2f966ff3849bc41a5ce318
hours:75ec9157252d81b59c108c9b,osm:node:10621408642,3,,open,480,1290,0,obs:6c2f966ff3849bc41a5ce318
hours:471fb417552f44ac7ac318a6,osm:node:10621408642,4,,open,480,1290,0,obs:6c2f966ff3849bc41a5ce318
hours:5c891693b751c7071b28ac7e,osm:node:10621408642,5,,open,480,1290,0,obs:6c2f966ff3849bc41a5ce318
hours:ebcd10c04cbf9ae20441f4ca,osm:node:10621408642,6,,open,480,1290,0,obs:6c2f966ff3849bc41a5ce318
hours:e627a49eae3aa3ff51291fc6,osm:node:10621408648,0,,open,420,1320,0,obs:9deadb94cc9ab25687290885
hours:29908bdb2f8719552ab433c4,osm:node:10621408648,1,,open,420,1320,0,obs:9deadb94cc9ab25687290885
hours:699bd81fc52febbbcef5d0b2,osm:node:10621408648,2,,open,420,1320,0,obs:9deadb94cc9ab25687290885
hours:8635c379640299c0eb893921,osm:node:10621408648,3,,open,420,1320,0,obs:9deadb94cc9ab25687290885
hours:539daf1f8268fe7c6f4f2e1c,osm:node:10621408648,4,,open,420,1320,0,obs:9deadb94cc9ab25687290885
hours:e8dbeb2ef0b05e73e06ef7d2,osm:node:10621408648,5,,open,420,1320,0,obs:9deadb94cc9ab25687290885
hours:7dd626a1f52fae6200ab0ff6,osm:node:10621408648,6,,open,420,1320,0,obs:9deadb94cc9ab25687290885
hours:1ca8788c41c3b4c299a8dbb6,osm:node:10635513085,0,,open,450,1380,0,obs:5abb187cf4afc2b443899548
hours:07397e48e91203b5a0873090,osm:node:10635513085,1,,open,450,1380,0,obs:5abb187cf4afc2b443899548
hours:31c5909969fea50da4679bc7,osm:node:10635513085,2,,open,450,1380,0,obs:5abb187cf4afc2b443899548
hours:d9868ab9b423936732ada4d4,osm:node:10635513085,3,,open,450,1380,0,obs:5abb187cf4afc2b443899548
hours:9ad98687f2db02b901d018f8,osm:node:10635513085,4,,open,450,1380,0,obs:5abb187cf4afc2b443899548
hours:d095c508008b3551347d499d,osm:node:10635513085,5,,open,450,1380,0,obs:5abb187cf4afc2b443899548
hours:325ce5270b610eb23fc667b8,osm:node:10635513085,6,,open,450,1380,0,obs:5abb187cf4afc2b443899548
hours:faa7da7689d9355bdf007ab4,osm:node:10651129981,0,,open,420,1260,0,obs:9dbf3be8a269d429b946cdd9
hours:359fea3fb98e4cb7a524e58f,osm:node:10651129981,1,,open,420,1260,0,obs:9dbf3be8a269d429b946cdd9
hours:65869c4d0eaaeb6ebf90681b,osm:node:10651129981,2,,open,420,1260,0,obs:9dbf3be8a269d429b946cdd9
hours:f5a7ae0a9883a090a9fa6203,osm:node:10651129981,3,,open,420,1260,0,obs:9dbf3be8a269d429b946cdd9
hours:700b2c5f04d99a901eb9f5ad,osm:node:10651129981,4,,open,420,1260,0,obs:9dbf3be8a269d429b946cdd9
hours:f12492652e4c9f4df4025f69,osm:node:10651129981,5,,open,420,1260,0,obs:9dbf3be8a269d429b946cdd9
hours:213a145ed4321e2d3ea4ad52,osm:node:10651129981,6,,open,420,1260,0,obs:9dbf3be8a269d429b946cdd9
hours:83013f0c1e2c5cd8eea27132,osm:node:10675781601,0,,open,420,1260,0,obs:64300613c5068046c808bf25
hours:5d633c16ef7d70225af9e256,osm:node:10675781601,1,,open,420,1260,0,obs:64300613c5068046c808bf25
hours:b0677587bafbc82dbc8932c5,osm:node:10675781601,2,,open,420,1260,0,obs:64300613c5068046c808bf25
hours:2e7ab40da2035c34aeaddd28,osm:node:10675781601,3,,open,420,1260,0,obs:64300613c5068046c808bf25
hours:ba3c059791adce530722fbb5,osm:node:10675781601,4,,open,420,1260,0,obs:64300613c5068046c808bf25
hours:58362c55b1bce639dc1abe32,osm:node:10675781601,5,,open,420,1260,0,obs:64300613c5068046c808bf25
hours:53612c0d8e2ab8c890702721,osm:node:10675781601,6,,open,420,1260,0,obs:64300613c5068046c808bf25
hours:2498bdfd7d96de73c9be1802,osm:node:10691121371,0,,open,600,840,0,obs:18ec7a5a678d6182b96abe5f
hours:b4d7aa211717e34f7c7f7ba8,osm:node:10691121371,0,,open,1020,1380,0,obs:18ec7a5a678d6182b96abe5f
hours:19411845d0e4c85abf5400bf,osm:node:10691121371,1,,open,600,840,0,obs:18ec7a5a678d6182b96abe5f
hours:8272aa75c0c15312e092f9e2,osm:node:10691121371,1,,open,1020,1380,0,obs:18ec7a5a678d6182b96abe5f
hours:80df6d671206d032218f62c8,osm:node:10691121371,2,,open,600,840,0,obs:18ec7a5a678d6182b96abe5f
hours:64566bb46d34315eb3344e98,osm:node:10691121371,2,,open,1020,1380,0,obs:18ec7a5a678d6182b96abe5f
hours:260e941714400d1e70747f62,osm:node:10691121371,3,,open,600,840,0,obs:18ec7a5a678d6182b96abe5f
hours:49fe646158fca13780d52c8d,osm:node:10691121371,3,,open,1020,1380,0,obs:18ec7a5a678d6182b96abe5f
hours:b4ccc48ccfca33831e67c4d5,osm:node:10691121371,4,,open,600,840,0,obs:18ec7a5a678d6182b96abe5f
hours:e96e19b59b2874f80d61e320,osm:node:10691121371,4,,open,1020,1380,0,obs:18ec7a5a678d6182b96abe5f
hours:f79cea167150efed41026284,osm:node:10691121371,5,,open,600,840,0,obs:18ec7a5a678d6182b96abe5f
hours:d5f4a9d2794a264dcd7ee462,osm:node:10691121371,5,,open,1020,1380,0,obs:18ec7a5a678d6182b96abe5f
hours:cd9e732c693c07d62a79fce8,osm:node:10691121371,6,,open,600,840,0,obs:18ec7a5a678d6182b96abe5f
hours:9e83fe5631803bc09b7b3560,osm:node:10691121371,6,,open,1020,1380,0,obs:18ec7a5a678d6182b96abe5f
hours:ad56a0a758fbbe6a573f9f63,osm:node:10733187892,0,,open,0,1440,0,obs:a4db4168f3ef11877e747668
hours:7d82246b81f9d5c4c8ddc02f,osm:node:10733187892,1,,open,0,1440,0,obs:a4db4168f3ef11877e747668
hours:18ed7adb325046bc22354190,osm:node:10733187892,2,,open,0,1440,0,obs:a4db4168f3ef11877e747668
hours:51e9680ce1a037fd4d249370,osm:node:10733187892,3,,open,0,1440,0,obs:a4db4168f3ef11877e747668
hours:d894041c9c687c3189ced6f6,osm:node:10733187892,4,,open,0,1440,0,obs:a4db4168f3ef11877e747668
hours:3b06a4511586cf21b5a30c22,osm:node:10733187892,5,,open,0,1440,0,obs:a4db4168f3ef11877e747668
hours:12bb22203609bbd11fff0759,osm:node:10733187892,6,,open,0,1440,0,obs:a4db4168f3ef11877e747668
hours:eeb2dffa03a6d081fd912d83,osm:node:10736260563,0,,open,540,1200,0,obs:05bac89df46c5c0f381252ab
hours:71420cd30a360387c5bd952c,osm:node:10736260563,1,,open,540,1200,0,obs:05bac89df46c5c0f381252ab
hours:ee080d000edbe4ebb327f544,osm:node:10736260563,2,,open,540,1200,0,obs:05bac89df46c5c0f381252ab
hours:3ce47a24d21f0631fe2514c3,osm:node:10736260563,3,,open,540,1200,0,obs:05bac89df46c5c0f381252ab
hours:3d4e66d544f4731813fbc823,osm:node:10736260563,4,,open,540,1200,0,obs:05bac89df46c5c0f381252ab
hours:28a9fa2db6d32c57d7cc15bd,osm:node:10736260563,5,,open,540,1200,0,obs:05bac89df46c5c0f381252ab
hours:b908c7279d3c6abe548671ae,osm:node:10736260563,6,,open,540,1200,0,obs:05bac89df46c5c0f381252ab
hours:75d3841c1d58febc9cfb8b0e,osm:node:10756018605,0,,open,660,870,0,obs:0597f55925e98f229bcc3867
hours:6c76b20eb99f423200face98,osm:node:10756018605,0,,open,1050,1260,0,obs:0597f55925e98f229bcc3867
hours:9b2ff9ba2f60cb99f9fdf32f,osm:node:10756018605,1,,open,660,870,0,obs:0597f55925e98f229bcc3867
hours:0fdd51d9b9b5445bf090bb9f,osm:node:10756018605,1,,open,1050,1260,0,obs:0597f55925e98f229bcc3867
hours:4394d6ec501cc689281064cc,osm:node:10756018605,2,,open,660,870,0,obs:0597f55925e98f229bcc3867
hours:fee82af1ae64040ab2fc5fab,osm:node:10756018605,2,,open,1050,1260,0,obs:0597f55925e98f229bcc3867
hours:2dc428656ae5d6f6b07e8f49,osm:node:10756018605,3,,open,660,870,0,obs:0597f55925e98f229bcc3867
hours:dd1d80e3a7e5c5e0dcf1d38b,osm:node:10756018605,3,,open,1050,1260,0,obs:0597f55925e98f229bcc3867
hours:064a064c4acc0dd530120f5a,osm:node:10756018605,4,,open,660,870,0,obs:0597f55925e98f229bcc3867
hours:12f0cdf648e9beca5b36629a,osm:node:10756018605,4,,open,1050,1260,0,obs:0597f55925e98f229bcc3867
hours:f6203532fe4abb83a97926d3,osm:node:10756018605,5,,open,660,870,0,obs:0597f55925e98f229bcc3867
hours:b0f413287c64e0e469f0e88e,osm:node:10756018605,5,,open,1050,1260,0,obs:0597f55925e98f229bcc3867
hours:cbf577ef6c4099ba92020dba,osm:node:10756018605,6,,open,660,870,0,obs:0597f55925e98f229bcc3867
hours:e95c065a1ad41ddddef1670e,osm:node:10756018605,6,,open,1050,1260,0,obs:0597f55925e98f229bcc3867
hours:91942e785b85c289c0d83d13,osm:node:10763332205,0,,open,600,1380,0,obs:b4ef91ec5a6ea20c38cb186a
hours:a9198ebd2c2462553e1fffc1,osm:node:10763332205,1,,open,600,1380,0,obs:b4ef91ec5a6ea20c38cb186a
hours:513b3038a6b7d5a53cf5b5d0,osm:node:10763332205,2,,open,600,1380,0,obs:b4ef91ec5a6ea20c38cb186a
hours:a1d1acc5ab90de2b81c91cb2,osm:node:10763332205,3,,open,600,1380,0,obs:b4ef91ec5a6ea20c38cb186a
hours:d2995c2ab0e9d26366fb9f46,osm:node:10763332205,4,,open,600,1380,0,obs:b4ef91ec5a6ea20c38cb186a
hours:59a3fa2c5c58ee5318ec9462,osm:node:10763332205,5,,open,600,1380,0,obs:b4ef91ec5a6ea20c38cb186a
hours:3bdbed9a73df86d2b5bb0c5f,osm:node:10763332205,6,,open,600,1380,0,obs:b4ef91ec5a6ea20c38cb186a
hours:26dd7ccac1606f7cedc6a488,osm:node:10768300006,0,,open,540,1320,0,obs:9e9202813570d5268bedb12e
hours:738f5f8278d0118f86690c31,osm:node:10768300006,1,,open,540,1320,0,obs:9e9202813570d5268bedb12e
hours:a55b9d70473b0cd6c34b4f85,osm:node:10768300006,2,,open,540,1320,0,obs:9e9202813570d5268bedb12e
hours:3909d5da001f5e0bebda6251,osm:node:10768300006,3,,open,540,1320,0,obs:9e9202813570d5268bedb12e
hours:95712091164a4678a35a9172,osm:node:10768300006,4,,open,540,1320,0,obs:9e9202813570d5268bedb12e
hours:62e1286265db76cb136688b1,osm:node:10768300006,5,,open,540,1320,0,obs:9e9202813570d5268bedb12e
hours:0016e37f21f46ea5a1652108,osm:node:10768300006,6,,open,540,1320,0,obs:9e9202813570d5268bedb12e
hours:163bf9f885bd08509f32e05b,osm:node:10768346405,1,,open,690,1200,0,obs:946caa43109122dd3019f2b8
hours:ba159b93f8c1994f94158fb8,osm:node:10768346405,2,,open,690,1200,0,obs:946caa43109122dd3019f2b8
hours:18db11b67155936a126319db,osm:node:10768346405,3,,open,690,1200,0,obs:946caa43109122dd3019f2b8
hours:1b7dccd9486ae67a1cffe8da,osm:node:10768346405,4,,open,690,1200,0,obs:946caa43109122dd3019f2b8
hours:67e6e20749e411837abce6e4,osm:node:10768346405,5,,open,690,1200,0,obs:946caa43109122dd3019f2b8
hours:0397be463204ce8e59be0f6c,osm:node:10768346405,6,,open,690,1050,0,obs:946caa43109122dd3019f2b8
hours:a2989eb9895b2769d413c042,osm:node:10775822705,0,,open,690,1380,0,obs:9155c0d510286d1bf1dd0a5a
hours:1d537c411575d34ba2f76a9d,osm:node:10775822705,1,,open,690,1380,0,obs:9155c0d510286d1bf1dd0a5a
hours:cdc03d2a47b74a8b9d331db8,osm:node:10775822705,2,,open,690,1380,0,obs:9155c0d510286d1bf1dd0a5a
hours:048c21bbcfefd634ac5450a0,osm:node:10775822705,3,,open,690,1380,0,obs:9155c0d510286d1bf1dd0a5a
hours:7fcb7da170767ac0d811994b,osm:node:10775822705,4,,open,690,1380,0,obs:9155c0d510286d1bf1dd0a5a
hours:3407ae0eec040c0dd6376d49,osm:node:10775822705,5,,open,690,1380,0,obs:9155c0d510286d1bf1dd0a5a
hours:14977a56d6cd785f5aadb8a0,osm:node:10775822705,6,,open,690,1380,0,obs:9155c0d510286d1bf1dd0a5a
hours:c5c8a19f705f7d2a7ca49dd4,osm:node:10775883305,0,,open,1020,1380,0,obs:35268bd13550e35380dbc936
hours:a2b991b218415b74494a147f,osm:node:10775883305,1,,open,1020,1380,0,obs:35268bd13550e35380dbc936
hours:ccdb169d218bef7fc9b3523a,osm:node:10775883305,2,,open,1020,1380,0,obs:35268bd13550e35380dbc936
hours:8624e3eb4a428140fff8b3db,osm:node:10775883305,3,,open,1020,1380,0,obs:35268bd13550e35380dbc936
hours:bee38fc27b22e8cf249daff0,osm:node:10775883305,4,,open,1020,1380,0,obs:35268bd13550e35380dbc936
hours:8fc7e643fe66ea00fc862b6c,osm:node:10775883305,5,,open,1020,1380,0,obs:35268bd13550e35380dbc936
hours:c9d80c4701cdd8215c561fd1,osm:node:10775883305,6,,open,1020,1380,0,obs:35268bd13550e35380dbc936
hours:7719b59b11e3aea467984f26,osm:node:10777276806,0,,open,360,1290,0,obs:6bffabd408bfcc182c68a1d5
hours:16b5e025de7292d15a4458bf,osm:node:10777276806,1,,open,360,1290,0,obs:6bffabd408bfcc182c68a1d5
hours:9d42c25f19ce34638561d87e,osm:node:10777276806,2,,open,360,1290,0,obs:6bffabd408bfcc182c68a1d5
hours:31baf59bb92f05651be87ba6,osm:node:10777276806,3,,open,360,1290,0,obs:6bffabd408bfcc182c68a1d5
hours:0f7885ab4053cbb89f28c28c,osm:node:10777276806,4,,open,360,1290,0,obs:6bffabd408bfcc182c68a1d5
hours:ec626fc407e1ed0ef13ee5da,osm:node:10777276806,5,,open,360,1290,0,obs:6bffabd408bfcc182c68a1d5
hours:c17e7cf481fa316bafe5cc8b,osm:node:10777276806,6,,open,360,1290,0,obs:6bffabd408bfcc182c68a1d5
hours:09bbed7157799bc5fd0d7509,osm:node:10777962706,0,,open,360,1350,0,obs:d1cb59d4865e3e4ef10fbcf8
hours:6ce8e5de32cc34d54051f214,osm:node:10777962706,1,,open,360,1350,0,obs:d1cb59d4865e3e4ef10fbcf8
hours:5010b8710c19f11ce2c7d642,osm:node:10777962706,2,,open,360,1350,0,obs:d1cb59d4865e3e4ef10fbcf8
hours:33542db777579a6fe4e85509,osm:node:10777962706,3,,open,360,1350,0,obs:d1cb59d4865e3e4ef10fbcf8
hours:6c012ab384f8df7be625e1d3,osm:node:10777962706,4,,open,360,1350,0,obs:d1cb59d4865e3e4ef10fbcf8
hours:64cd3b25fec18e5eb3abd18b,osm:node:10777962706,5,,open,360,1350,0,obs:d1cb59d4865e3e4ef10fbcf8
hours:6f50cae80bf05fbec280e9ea,osm:node:10777962706,6,,open,360,1350,0,obs:d1cb59d4865e3e4ef10fbcf8
hours:ddfd7606ac7cd481037a9184,osm:node:10779745505,0,,open,390,1320,0,obs:1ec4d3566a41c5420c5cc8e4
hours:09e1039a38df9e68871cd926,osm:node:10779745505,1,,open,390,1320,0,obs:1ec4d3566a41c5420c5cc8e4
hours:b3679b765be2037c4faea9c9,osm:node:10779745505,2,,open,390,1320,0,obs:1ec4d3566a41c5420c5cc8e4
hours:b54d5d8080bbedc914a6b05c,osm:node:10779745505,3,,open,390,1320,0,obs:1ec4d3566a41c5420c5cc8e4
hours:9c73e49c5c751273cf137846,osm:node:10779745505,4,,open,390,1320,0,obs:1ec4d3566a41c5420c5cc8e4
hours:1256a12a9cb4405a157e7edd,osm:node:10779745505,5,,open,390,1320,0,obs:1ec4d3566a41c5420c5cc8e4
hours:8e49ff189a906ad6190d9a86,osm:node:10779745505,6,,open,390,1320,0,obs:1ec4d3566a41c5420c5cc8e4
hours:6990f265166eb5cdc4ef68ed,osm:node:10783641305,0,,open,360,1320,0,obs:ed7b11181d84273aa61a3790
hours:6b5e8a67073b2c926faafac0,osm:node:10783641305,1,,open,360,1320,0,obs:ed7b11181d84273aa61a3790
hours:81a96b4a880231ff406b489f,osm:node:10783641305,2,,open,360,1320,0,obs:ed7b11181d84273aa61a3790
hours:c396908b1a3f53e1e0c4e776,osm:node:10783641305,3,,open,360,1320,0,obs:ed7b11181d84273aa61a3790
hours:cb63fb315711a389a2e7a473,osm:node:10783641305,4,,open,360,1320,0,obs:ed7b11181d84273aa61a3790
hours:18f11b062fa0d9a4bb5d2680,osm:node:10783641305,5,,open,360,1320,0,obs:ed7b11181d84273aa61a3790
hours:67cebfcba6d03e8b2c645844,osm:node:10783641305,6,,open,360,1320,0,obs:ed7b11181d84273aa61a3790
hours:e692388d201003fb9fa9e50e,osm:node:10796872105,0,,open,540,840,0,obs:c6e3fcd76762b3dfd3793774
hours:536675b74ef2c84033d92f7e,osm:node:10796872105,0,,open,960,1260,0,obs:c6e3fcd76762b3dfd3793774
hours:172a5fab95eca56d32dfeec5,osm:node:10796872105,1,,open,540,840,0,obs:c6e3fcd76762b3dfd3793774
hours:697aba4f31e8c433b46bccf0,osm:node:10796872105,1,,open,960,1260,0,obs:c6e3fcd76762b3dfd3793774
hours:77a6c41c531285ec2cbaac19,osm:node:10796872105,2,,open,540,840,0,obs:c6e3fcd76762b3dfd3793774
hours:f0dc1c0856ba7afcea44ddc9,osm:node:10796872105,2,,open,960,1260,0,obs:c6e3fcd76762b3dfd3793774
hours:ff46a70d2039ffe054ae16b9,osm:node:10796872105,3,,open,540,840,0,obs:c6e3fcd76762b3dfd3793774
hours:c506cac74d3265da5f359aa7,osm:node:10796872105,3,,open,960,1260,0,obs:c6e3fcd76762b3dfd3793774
hours:3de48008142b01756252d87b,osm:node:10796872105,4,,open,540,840,0,obs:c6e3fcd76762b3dfd3793774
hours:6ef599eaccf14807e94ba48b,osm:node:10796872105,4,,open,960,1260,0,obs:c6e3fcd76762b3dfd3793774
hours:217138939209c1eacc74ed8d,osm:node:10796872105,5,,open,540,840,0,obs:c6e3fcd76762b3dfd3793774
hours:1b89958a361aba9553ca9623,osm:node:10796872105,5,,open,960,1260,0,obs:c6e3fcd76762b3dfd3793774
hours:15fde472d589af720ec6be7f,osm:node:10796872105,6,,open,540,840,0,obs:c6e3fcd76762b3dfd3793774
hours:89bcf9c423911da69f860413,osm:node:10796872105,6,,open,960,1260,0,obs:c6e3fcd76762b3dfd3793774
hours:df79d7c5654d9910113b1761,osm:node:10798682806,0,,open,600,1320,0,obs:6b0bb1178b2608ca713a15f1
hours:02e8fbc9fb53e2e3c145b764,osm:node:10798682806,1,,open,600,1320,0,obs:6b0bb1178b2608ca713a15f1
hours:ec96922750baf5e97265ca6f,osm:node:10798682806,2,,open,600,1320,0,obs:6b0bb1178b2608ca713a15f1
hours:648959e43a9323ecf3a4d18f,osm:node:10798682806,3,,open,600,1320,0,obs:6b0bb1178b2608ca713a15f1
hours:dc41a51897cbefa720463f4d,osm:node:10798682806,4,,open,600,1320,0,obs:6b0bb1178b2608ca713a15f1
hours:d1668928a9f9ebdc9a073619,osm:node:10798682806,5,,open,600,1320,0,obs:6b0bb1178b2608ca713a15f1
hours:71b3c4d229e2a39eeba0fa9c,osm:node:10798682806,6,,open,600,1320,0,obs:6b0bb1178b2608ca713a15f1
hours:686f7acf02fdb3ef6611ae41,osm:node:10823609205,0,,open,660,1430,0,obs:aa0a6ce92e3d46aeec8ca3dc
hours:5976ead58d8c23025c53d49e,osm:node:10823609205,1,,open,660,1430,0,obs:aa0a6ce92e3d46aeec8ca3dc
hours:8382527a93457cc4874a54e5,osm:node:10823609205,2,,open,660,1430,0,obs:aa0a6ce92e3d46aeec8ca3dc
hours:78540870abe5310c7545829d,osm:node:10823609205,3,,open,660,1430,0,obs:aa0a6ce92e3d46aeec8ca3dc
hours:d05418b5ca63718572230d2f,osm:node:10823609205,4,,open,660,1430,0,obs:aa0a6ce92e3d46aeec8ca3dc
hours:71fff7ba5661c7f4a37f93ec,osm:node:10823609205,5,,open,660,1430,0,obs:aa0a6ce92e3d46aeec8ca3dc
hours:10db04a436eea5a06c63abf1,osm:node:10823609205,6,,open,660,1430,0,obs:aa0a6ce92e3d46aeec8ca3dc
hours:0e8344397adf1b3f31cd2dff,osm:node:10860106677,0,,open,600,1260,0,obs:4922578b574b164eb28f3dbd
hours:a9525b4fdb54859505a162f1,osm:node:10860106677,1,,open,600,1260,0,obs:4922578b574b164eb28f3dbd
hours:e1850758284c2bea3000951d,osm:node:10860106677,2,,open,600,1260,0,obs:4922578b574b164eb28f3dbd
hours:391026d0bcd9a65acbabace4,osm:node:10860106677,3,,open,600,1260,0,obs:4922578b574b164eb28f3dbd
hours:7359e26a8ea0cf1c5efdb239,osm:node:10860106677,4,,open,600,1260,0,obs:4922578b574b164eb28f3dbd
hours:329f385ff2d160633dc51967,osm:node:10860106677,5,,open,600,1260,0,obs:4922578b574b164eb28f3dbd
hours:c9e55bb6bf219292dcb2a11c,osm:node:10860106677,6,,open,600,1260,0,obs:4922578b574b164eb28f3dbd
hours:db740b86390717de93f48f4b,osm:node:10901014477,0,,open,360,1380,0,obs:cc365a365723807fcae95e55
hours:df1ed1f52b44aff020ddb84d,osm:node:10901014477,1,,open,360,1380,0,obs:cc365a365723807fcae95e55
hours:90567e6a3dca5a1cda32b50d,osm:node:10901014477,2,,open,360,1380,0,obs:cc365a365723807fcae95e55
