scenario_id,split,location,date,interests,categories,origin_latitude,origin_longitude,radius_km,poi_id,name,category,description,distance_km,source_url,relevance_0_3,notes
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:3f4a179ef8edb5fa07b7a1a3,Công viên Bãi biển Mỹ Khê,beach,,4.83,https://www.google.com/maps/place/C%C3%B4ng+vi%C3%AAn+B%C3%A3i+bi%E1%BB%83n+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x314217c3060fe741:0x99f40d49f17d4b9b!8m2!3d16.0637223!4d108.2463441!16s%2Fg%2F11gy7ym41j!19sChIJQecPBsMXQjERm0t98UkN9Jk?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:8616537318,Cà phê 27,cafe,,1.177,https://www.openstreetmap.org/node/8616537318,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:13888271701,Seeds,restaurant,,0.17,https://www.openstreetmap.org/node/13888271701,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:way:212215308,Starbucks,cafe,,0.066,https://www.openstreetmap.org/way/212215308,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:11934034253,VVegan,restaurant,,0.309,https://www.openstreetmap.org/node/11934034253,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:13881156000,Yesh!,cafe,,4.031,https://www.openstreetmap.org/node/13881156000,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,poi-google:30d49ba30108437ac7f52313,Museum of Folk Culture,museum,"Bảo tàng tại 15.876379, 108.329898, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=museum).",0.382,https://www.google.com/maps/place/Museum+of+Folk+Culture/data=!4m7!3m6!1s0x31420e7e551ddfc3:0x6b5df4f6f6573f7a!8m2!3d15.8765833!4d108.3298399!16s%2Fg%2F11btrs3tsv!19sChIJw98dVX4OQjERej9X9vb0XWs?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:way:302944359,Chùa Trung Lương,temple,"Điểm văn hóa tâm linh tại 16.002579, 108.215228, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",18.234,https://www.openstreetmap.org/way/302944359,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,poi-google:94fe56282cbce6151cb0f160,Động Vân Thông,historic,,15.437,https://www.google.com/maps/place/%C4%90%E1%BB%99ng+V%C3%A2n+Th%C3%B4ng/data=!4m7!3m6!1s0x3142111d5922423b:0x562712a1b61069b4!8m2!3d16.0036908!4d108.2634844!16s%2Fg%2F11h1g2_wgr!19sChIJO0IiWR0RQjERtGkQtqESJ1Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:2617007574,Kazimierz Kwiatkowski,historic,,0.236,https://www.openstreetmap.org/node/2617007574,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:13537125073,Bill Coffee & Tea,cafe,,0.095,https://www.openstreetmap.org/node/13537125073,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:way:782381624,VinWonders Nam Hội An,theme_park,,13.429,https://www.openstreetmap.org/way/782381624,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:10304609242,"Bánh Xèo, Thịt Nướng, Nem Lụi Bà 9",restaurant,,0.36,https://www.openstreetmap.org/node/10304609242,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,poi-google:3aac3427ee25b18a817027e9,Phố cổ Hội An,old_quarter,,0.531,https://www.google.com/maps/place/Ph%E1%BB%91+C%E1%BB%95+H%E1%BB%99i+An/data=!4m7!3m6!1s0x31420f0062ae7c13:0xdea0701c8330039c!8m2!3d15.8786082!4d108.3326924!16s%2Fg%2F11m_62jvyq!19sChIJE3yuYgAPQjERnAMwgxxwoN4?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:10536187009,Dudu Cafe Hoi An,cafe,,0.473,https://www.openstreetmap.org/node/10536187009,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:4905288121,Quan an Anh Vu,restaurant,,0.16,https://www.openstreetmap.org/node/4905288121,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:4352265289,Pho Sua,restaurant,,0.238,https://www.openstreetmap.org/node/4352265289,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:relation:2836882,Chùa Chúc Thánh,temple,"Điểm văn hóa tâm linh tại 15.888976, 108.327056, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",1.068,https://www.openstreetmap.org/relation/2836882,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:11890992769,Hoa Sen Bánh Mì Chay,restaurant,,0.111,https://www.openstreetmap.org/node/11890992769,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,poi-google:9c82e6c8558ba33b3f9ec70a,Bãi tắm hàng dừa Mỹ Khê,beach,,19.878,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+h%C3%A0ng+d%E1%BB%ABa+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x314217005959ac11:0xcfb8ac37d9cc9d52!8m2!3d16.042512!4d108.2517088!16s%2Fg%2F11y5v_nzyz!19sChIJEaxZWQAXQjERUp3M2TesuM8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:5444693768,Quán Phở Tiến,restaurant,,0.2,https://www.openstreetmap.org/node/5444693768,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:12344125229,Di San Vô Giá,museum,,0.732,https://www.openstreetmap.org/node/12344125229,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:way:565186618,Đình Cẩm Phô,temple,"Điểm du lịch tại 15.878294, 108.324183, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=yes, amenity=place_of_worship).",0.404,https://www.openstreetmap.org/way/565186618,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:5809954055,Hoi An Smoothie,cafe,,0.103,https://www.openstreetmap.org/node/5809954055,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:12043189706,Hiên Sushi Bar,restaurant,,0.089,https://www.openstreetmap.org/node/12043189706,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:4253896690,The Espresso Station,cafe,,0.098,https://www.openstreetmap.org/node/4253896690,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:5444164055,Day & Night,restaurant,,0.098,https://www.openstreetmap.org/node/5444164055,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:2076856032,Boa tang gom su mau dich,museum,"Bảo tàng tại 80 Trần Phú, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=museum).",0.302,https://www.openstreetmap.org/node/2076856032,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:way:14131302,Hoi An Memories Land,theme_park,"Công viên giải trí tại 15.875074, 108.339847, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=theme_park).",1.389,https://www.openstreetmap.org/way/14131302,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,poi-google:270efa89c4fa1b1bdeb4cdcd,Chùa Cầu Hội An,historic,,0.317,"https://www.google.com/maps/place/Ch%C3%B9a+C%E1%BA%A7u/@15.8770873,108.3260704,17z/data=!3m1!4b1!4m6!3m5!1s0x31420e7c2d02ec59:0x765864d6697d4846!8m2!3d15.8770873!4d108.3260704!16s%2Fg%2F122xw9sk?entry=ttu&g_ep=EgoyMDI2MDkxNC4wIKXMDSoASAFQAw%3D%3D&hl=en",,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:way:791093474,Chợ Mộc Bài,market,,9.318,https://www.openstreetmap.org/way/791093474,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:13124293801,Cà phê Nhà Nguyên,cafe,,0.084,https://www.openstreetmap.org/node/13124293801,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:14078442086,Hoi An Hideout Fishing Barbecue Tour,attraction,Family-run organizer of fishing and river tours,4.332,https://www.openstreetmap.org/node/14078442086,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:way:565280048,JEERA,restaurant,,0.132,https://www.openstreetmap.org/way/565280048,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:10652658505,Peanuts - Vegan Vietnamese Food,restaurant,"At Peanuts, we serve traditional Vietnamese vegan cuisine, with a particular emphasis on my family’s own personal recipes.",1.789,https://www.openstreetmap.org/node/10652658505,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:10959238968,Thom's Sourdough Bakery & Coffee - Tan Thanh Beach,cafe,"Located in the quiet seaside village of Tan Thanh, our spacious two-floor bakery is a destination for artisan food and relaxed productivity. On the ground floor, you will find our signature handcrafted sourdough, pastries, and a deli shop.",3.843,https://www.openstreetmap.org/node/10959238968,,
DN-DEV-02,development,Đà Nẵng,2026-09-20,"phố cổ, lịch sử, ẩm thực","old_quarter, historic",15.8794,108.3278,20.0,osm:node:13397525601,Cô Anh - Sông Hoāi,restaurant,,0.709,https://www.openstreetmap.org/node/13397525601,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:4280016689,Chùa Giác Hoàng Viên,temple,"Điểm văn hóa tâm linh tại 16.005616, 108.254634, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",0.925,https://www.openstreetmap.org/node/4280016689,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,poi-google:736d4e08506d80cd51320786,Bãi biển Non Nước,beach,,1.461,https://www.google.com/maps/place/Non%20Nuoc%20Beach/data=!4m6!3m5!1s0x314210dcc92cfa5f:0x6426dff2323ae607!8m2!3d15.9955335!4d108.2738648,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:10709724107,Làng đá mỹ nghệ Non Nước,craft_village,,0.482,https://www.openstreetmap.org/node/10709724107,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:10310109109,KURUMI - Healthy Vegan Food & Desserts,restaurant,,4.965,https://www.openstreetmap.org/node/10310109109,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:relation:8552348,Ngũ Hành Sơn,nature_area,"Cụm núi đá vôi gồm 5 ngọn núi với hang động, chùa chiền, và khung cảnh thiên nhiên tuyệt đẹp. Nổi bật là động Huyền Không và chùa Tam Thai.",0.063,https://www.openstreetmap.org/relation/8552348,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,poi-google:94fe56282cbce6151cb0f160,Động Vân Thông,historic,,0.056,https://www.google.com/maps/place/%C4%90%E1%BB%99ng+V%C3%A2n+Th%C3%B4ng/data=!4m7!3m6!1s0x3142111d5922423b:0x562712a1b61069b4!8m2!3d16.0036908!4d108.2634844!16s%2Fg%2F11h1g2_wgr!19sChIJO0IiWR0RQjERtGkQtqESJ1Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:way:1422444084,Chùa Thuận Thành,temple,"Điểm văn hóa tâm linh tại 16.074391, 108.208597, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",9.795,https://www.openstreetmap.org/way/1422444084,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:way:486703049,Chùa Linh Ứng Sơn Trà,temple,,10.873,https://www.openstreetmap.org/way/486703049,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:10959238968,Thom's Sourdough Bakery & Coffee - Tan Thanh Beach,cafe,"Located in the quiet seaside village of Tan Thanh, our spacious two-floor bakery is a destination for artisan food and relaxed productivity. On the ground floor, you will find our signature handcrafted sourdough, pastries, and a deli shop.",13.847,https://www.openstreetmap.org/node/10959238968,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:14078442086,Hoi An Hideout Fishing Barbecue Tour,attraction,Family-run organizer of fishing and river tours,18.582,https://www.openstreetmap.org/node/14078442086,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:10652658505,Peanuts - Vegan Vietnamese Food,restaurant,"At Peanuts, we serve traditional Vietnamese vegan cuisine, with a particular emphasis on my family’s own personal recipes.",16.34,https://www.openstreetmap.org/node/10652658505,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:5216168822,Thánh thất Cao Đài,temple,,9.055,https://www.openstreetmap.org/node/5216168822,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:10773540605,Art Coffee,cafe,,6.215,https://www.openstreetmap.org/node/10773540605,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:14022626695,LAVA GELATO & FOOD,restaurant,,2.901,https://www.openstreetmap.org/node/14022626695,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,poi-google:0d78192558cd42efde612465,Đỉnh Bàn Cờ,nature_area,,13.026,https://www.google.com/maps/place/%C4%91%E1%BB%89nh%20B%C3%A0n%20C%E1%BB%9D/data=!4m6!3m5!1s0x31423d71a211a64f:0xb65a8033e2183c23!8m2!3d16.1199862!4d108.2759459,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:relation:7055216,Bán đảo Sơn Trà,nature_area,,13.584,https://www.openstreetmap.org/relation/7055216,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,poi-google:9c82e6c8558ba33b3f9ec70a,Bãi tắm hàng dừa Mỹ Khê,beach,,4.503,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+h%C3%A0ng+d%E1%BB%ABa+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x314217005959ac11:0xcfb8ac37d9cc9d52!8m2!3d16.042512!4d108.2517088!16s%2Fg%2F11y5v_nzyz!19sChIJEaxZWQAXQjERUp3M2TesuM8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:10536187009,Dudu Cafe Hoi An,cafe,,15.827,https://www.openstreetmap.org/node/10536187009,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:13784209321,Tiệm cà phê Nắng,cafe,,2.828,https://www.openstreetmap.org/node/13784209321,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,poi-google:fb65138477020d96c1ac1463,Hồ Đồng Xanh Đồng Nghệ,nature_area,,21.395,https://www.google.com/maps/place/H%E1%BB%93%20%C4%90%E1%BB%93ng%20Xanh%20-%20%C4%90%E1%BB%93ng%20Ngh%E1%BB%87/data=!4m6!3m5!1s0x31421d374a16e2bf:0xfe0c7eac32913b30!8m2!3d15.951284!4d108.0703743,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:way:1076716243,Chợ Khuê Mỹ,market,"Chợ/điểm sinh hoạt địa phương tại 16.024993, 108.248247, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=marketplace).",2.863,https://www.openstreetmap.org/way/1076716243,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:8474743417,Bảo tàng Phật giáo,museum,,1.007,https://www.openstreetmap.org/node/8474743417,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:node:11665246470,Trình cà phê,cafe,,8.366,https://www.openstreetmap.org/node/11665246470,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:way:1386932720,Tượng Phật Quan Âm - Chùa Mỹ Khê,temple,,7.098,https://www.openstreetmap.org/way/1386932720,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:way:302944359,Chùa Trung Lương,temple,"Điểm văn hóa tâm linh tại 16.002579, 108.215228, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",5.107,https://www.openstreetmap.org/way/302944359,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,osm:relation:2836882,Chùa Chúc Thánh,temple,"Điểm văn hóa tâm linh tại 15.888976, 108.327056, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",14.458,https://www.openstreetmap.org/relation/2836882,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,poi-google:3aac3427ee25b18a817027e9,Phố cổ Hội An,old_quarter,,15.76,https://www.google.com/maps/place/Ph%E1%BB%91+C%E1%BB%95+H%E1%BB%99i+An/data=!4m7!3m6!1s0x31420f0062ae7c13:0xdea0701c8330039c!8m2!3d15.8786082!4d108.3326924!16s%2Fg%2F11m_62jvyq!19sChIJE3yuYgAPQjERnAMwgxxwoN4?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1,,
DN-HOLD-01,holdout,Đà Nẵng,2026-09-20,"tâm linh, núi, chụp ảnh","temple, nature_area",16.0035,108.263,25.0,poi-google:96fd68df4dc2cab5e610d373,Bờ Quan Bridge,bridge,,1.951,https://www.google.com/maps/place/B%E1%BB%9D+Quan+Bridge/data=!4m7!3m6!1s0x314211674d922759:0xc3b5274f9a6508f1!8m2!3d16.0127596!4d108.247494!16s%2Fg%2F11fqtry_1y!19sChIJWSeSTWcRQjER8Qhlmk8ntcM?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:7370362779,"Cơm trưa, lẫu nướng Rammus",restaurant,,1.052,https://www.openstreetmap.org/node/7370362779,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:way:1422444084,Chùa Thuận Thành,temple,"Điểm văn hóa tâm linh tại 16.074391, 108.208597, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",2.326,https://www.openstreetmap.org/way/1422444084,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:way:1368599361,Bảo tàng Đà Nẵng,museum,"Bảo tàng tại 24 Đường Trần Phú, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=museum).",3.263,https://www.openstreetmap.org/way/1368599361,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:way:302944359,Chùa Trung Lương,temple,"Điểm văn hóa tâm linh tại 16.002579, 108.215228, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",5.928,https://www.openstreetmap.org/way/302944359,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:way:759913076,Bảo tàng Mỹ thuật Đà Nẵng,museum,"Điểm nghệ thuật tại 16.071262, 108.217714, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=artwork).",2.509,https://www.openstreetmap.org/way/759913076,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,poi-google:213a7020d00931869d51e9c1,Khu Căn cứ Cách mạng K20,museum,,5.593,https://www.google.com/maps/place/Khu+C%C4%83n+c%E1%BB%A9+C%C3%A1ch+m%E1%BA%A1ng+K20/data=!4m7!3m6!1s0x314217543c98734d:0xdce63dfd25b46319!8m2!3d16.0216185!4d108.2418983!16s%2Fg%2F11df68276f!19sChIJTXOYPFQXQjERGWO0Jf095tw?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:way:204790989,Chợ Cồn,market,,2.016,https://www.openstreetmap.org/way/204790989,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:5293335937,Đổi gió,restaurant,,0.972,https://www.openstreetmap.org/node/5293335937,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:8474743417,Bảo tàng Phật giáo,museum,,8.289,https://www.openstreetmap.org/node/8474743417,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:13340074016,Becoming Specialty Coffee,cafe,,0.36,https://www.openstreetmap.org/node/13340074016,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:8616536517,Điểm tâm chị Út,restaurant,,1.396,https://www.openstreetmap.org/node/8616536517,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:11665246470,Trình cà phê,cafe,,2.523,https://www.openstreetmap.org/node/11665246470,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:11715206469,Cơm gà Trần Tống,restaurant,,0.752,https://www.openstreetmap.org/node/11715206469,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,poi-google:f300365d20dfc26c09a203a2,Ho Chi Minh Museum,museum,,1.762,https://www.google.com/maps/place/Ho+Chi+Minh+Museum/data=!4m7!3m6!1s0x314219c69cf3c7a3:0x2927993f5153d336!8m2!3d16.0486814!4d108.217581!16s%2Fm%2F011py73s!19sChIJo8fznMYZQjERNtNTUT-ZJyk?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:12612220720,Sơn Hải,cafe,,1.004,https://www.openstreetmap.org/node/12612220720,,
